1, 528 1 69 111 498;
2, 478 1 76 82 519;
3, 493 1 71 90 525;
4, 476 1 73 84 476;
5, 439 1 74 86 469;
6, 479 1 71 82 440;
7, 476 2 61 64 478;
8, 446 2 62 86 455;
9, 451 2 64 77 467;
10, 440 2 66 60 487;
11, 464 2 68 98 415;
12, 429 2 62 71 237;
13, 464 1 71 86 484;
14, 459 1 78 93 489;
15, 464 1 73 93 547;
16, 505 1 74 95 494;
17, 447 1 76 95 519;
18, 488 1 73 103 403;
19, 452 2 62 67 468;
20, 436 2 64 77 497;
21, 447 2 66 72 877;
22, 456 2 68 78 456;
23, 457 2 69 82 398;
24, 441 2 64 79 149;
25, 466 1 69 111 470;
26, 452 1 71 90 459;
27, 431 1 73 75 266;
28, 466 2 74 95 470;
29, 464 1 73 78 494;
30, 434 1 71 90 459;
31, 463 1 69 90 -999;
