1, 511 1 69 101 517;
2, 508 1 76 95 503;
3, 494 1 71 82 527;
4, 505 1 73 98 451;
5, 449 1 74 82 478;
6, 483 1 71 82 598;
7, 485 2 61 88 489;
8, 493 2 62 101 527;
9, 506 2 64 106 484;
10, 439 2 66 88 496;
11, 471 2 68 84 538;
12, 493 2 62 86 528;
13, 492 1 71 79 549;
14, 515 1 78 81 548;
15, 481 1 73 88 491;
16, 472 1 74 86 474;
17, 493 1 76 86 458;
18, 477 1 73 88 706;
19, 484 2 62 86 473;
20, 468 2 64 101 556;
21, 508 2 66 93 529;
22, 450 2 68 98 504;
23, 469 2 69 101 500;
24, 498 2 64 77 547;
25, 508 1 69 90 534;
26, 478 1 71 79 528;
27, 491 1 73 93 509;
28, 504 1 74 95 546;
29, 490 2 73 93 482;
30, 482 2 71 101 478;
31, 476 2 69 71 -999;
