1, 500 1 69 95 225;
2, 504 1 69 90 166;
3, 503 1 76 82 308;
4, 529 1 74 79 317;
5, 490 1 73 78 264;
6, 521 1 71 65 299;
7, 496 2 61 81 356;
8, 492 2 61 81 517;
9, 481 2 68 93 512;
10, 479 2 66 93 488;
11, 484 2 64 95 467;
12, 498 2 62 82 327;
13, 474 1 71 67 341;
14, 503 1 71 69 326;
15, 468 1 78 81 359;
16, 529 1 76 61 343;
17, 522 1 74 65 243;
18, 517 1 73 68 411;
19, 489 2 62 90 332;
20, 482 2 62 79 420;
21, 497 2 69 95 513;
22, 478 2 68 98 508;
23, 498 2 66 81 441;
24, 476 2 64 71 379;
25, 524 1 69 90 391;
26, 518 1 71 79 380;
27, 498 1 73 81 320;
28, 502 1 74 74 548;
29, 511 1 73 81 520;
30, 477 1 71 71 544;
31, 506 2 69 90 -999;
