1, 484 2 69 67 818;
2, 445 2 73 58 546;
3, 486 2 76 95 525;
4, 491 2 74 71 520;
5, 476 2 73 70 510;
6, 467 2 71 79 535;
7, 473 1 61 84 520;
8, 497 1 64 95 457;
9, 443 1 68 98 459;
10, 444 1 66 84 453;
11, 480 1 64 95 445;
12, 456 1 62 95 493;
13, 496 2 71 67 482;
14, 434 2 74 86 499;
15, 480 2 78 93 459;
16, 446 2 76 86 542;
17, 530 2 74 106 442;
18, 441 2 73 68 542;
19, 485 1 62 90 514;
20, 454 1 66 103 446;
21, 424 1 69 106 472;
22, 446 1 68 88 484;
23, 458 1 66 81 418;
24, 430 1 64 79 517;
25, 486 2 69 67 440;
26, 444 2 71 86 501;
27, 453 2 73 81 453;
28, 465 2 74 79 501;
29, 461 2 73 70 485;
30, 451 2 71 79 441;
31, 460 2 69 59 -999;
