1, 556 1 69 65 558;
2, 514 1 71 79 504;
3, 452 1 73 93 456;
4, 421 1 74 79 493;
5, 457 1 73 84 500;
6, 465 1 76 79 439;
7, 529 2 66 84 414;
8, 419 2 68 88 479;
9, 475 2 61 68 462;
10, 419 2 62 90 485;
11, 467 2 64 95 481;
12, 475 2 62 106 450;
13, 455 1 71 79 524;
14, 452 1 73 93 498;
15, 452 1 74 95 470;
16, 455 1 76 90 412;
17, 429 1 74 90 474;
18, 455 1 78 78 477;
19, 461 2 68 81 435;
20, 463 2 69 79 460;
21, 472 2 62 54 454;
22, 468 2 64 106 483;
23, 431 2 66 72 493;
24, 461 2 64 90 488;
25, 507 1 69 82 514;
26, 464 1 71 90 494;
27, 443 1 73 88 482;
28, 472 2 74 95 511;
29, 474 1 73 88 536;
30, 450 1 71 79 517;
31, 486 2 69 95 -999;
