1, 543 1 69 67 535;
2, 483 1 73 70 516;
3, 477 1 76 71 438;
4, 464 1 74 46 530;
5, 471 1 73 68 444;
6, 451 1 71 54 523;
7, 461 2 61 36 437;
8, 456 2 64 74 431;
9, 432 2 68 26 505;
10, 423 2 66 62 490;
11, 469 2 64 63 488;
12, 452 2 62 42 426;
13, 485 1 71 59 507;
14, 495 1 74 71 507;
15, 457 1 78 58 506;
16, 457 1 76 77 483;
17, 484 1 74 54 457;
18, 422 1 73 75 552;
19, 477 2 62 41 471;
20, 414 2 66 64 438;
21, 452 2 69 50 509;
22, 435 2 68 66 532;
23, 444 2 66 62 436;
24, 483 2 64 61 476;
25, 436 1 69 82 465;
26, 490 1 71 61 453;
27, 436 1 73 81 441;
28, 472 1 74 31 508;
29, 463 1 73 70 544;
30, 458 1 71 52 431;
31, 477 1 69 42 -999;
