1, 521 1 69 86 552;
2, 482 1 71 90 550;
3, 461 1 73 84 511;
4, 463 1 74 86 527;
5, 482 1 73 84 529;
6, 509 1 76 90 505;
7, 481 2 66 88 544;
8, 481 2 68 88 594;
9, 484 2 61 72 573;
10, 518 2 62 101 495;
11, 480 2 64 101 497;
12, 482 2 62 101 489;
13, 511 1 71 61 554;
14, 453 1 73 88 509;
15, 456 1 74 86 529;
16, 503 1 76 101 501;
17, 487 1 74 86 493;
18, 455 1 78 84 546;
19, 487 2 68 84 523;
20, 501 2 69 82 516;
21, 513 2 62 65 463;
22, 454 2 64 95 506;
23, 445 2 66 72 546;
24, 494 2 64 79 541;
25, 504 1 69 90 584;
26, 510 1 71 90 552;
27, 472 1 73 84 494;
28, 485 2 74 79 589;
29, 530 1 73 98 520;
30, 507 2 71 74 493;
31, 495 1 69 79 -999;
