1, 527 2 69 69 487;
2, 475 2 71 79 498;
3, 459 2 73 78 518;
4, 492 2 74 101 518;
5, 492 2 73 75 492;
6, 466 2 76 101 662;
7, 523 1 66 84 473;
8, 469 1 68 98 497;
9, 476 1 61 68 521;
10, 463 1 62 95 464;
11, 444 1 64 95 477;
12, 456 1 62 90 453;
13, 503 2 71 71 524;
14, 451 2 73 72 515;
15, 461 2 74 90 457;
16, 474 2 76 95 463;
17, 469 2 74 90 482;
18, 443 2 78 93 535;
19, 498 1 68 72 487;
20, 481 1 69 95 482;
21, 449 1 62 79 489;
22, 443 1 64 95 476;
23, 444 1 66 84 454;
24, 451 1 64 101 532;
25, 497 2 69 71 513;
26, 481 2 71 48 495;
27, 446 2 73 72 533;
28, 490 2 74 101 499;
29, 452 2 73 78 524;
30, 456 2 71 79 477;
31, 477 1 69 67 -999;
