1, 455 1 69 90 427;
2, 435 1 76 82 398;
3, 413 1 71 77 434;
4, 420 1 73 88 376;
5, 381 1 74 82 424;
6, 433 1 71 79 385;
7, 412 2 61 84 462;
8, 430 2 62 106 457;
9, 429 2 64 106 455;
10, 392 2 66 88 450;
11, 420 2 68 93 423;
12, 419 2 62 82 349;
13, 433 1 71 79 445;
14, 413 1 78 78 468;
15, 403 1 73 81 458;
16, 437 1 74 82 382;
17, 397 1 76 79 391;
18, 422 1 73 72 486;
19, 385 2 62 79 448;
20, 426 2 64 101 445;
21, 409 2 66 84 495;
22, 410 2 68 98 454;
23, 416 2 69 86 362;
24, 406 2 64 69 373;
25, 419 1 69 95 422;
26, 424 1 71 77 417;
27, 377 1 73 81 448;
28, 443 1 74 86 471;
29, 414 2 73 88 442;
30, 433 1 71 61 454;
31, 452 2 69 82 -999;
