1, 528 2 69 77 132;
2, 482 2 69 79 503;
3, 499 2 76 106 483;
4, 464 2 74 101 490;
5, 462 2 73 84 497;
6, 479 2 71 79 109;
7, 457 1 61 98 353;
8, 481 1 61 93 472;
9, 489 1 68 93 443;
10, 455 1 66 98 498;
11, 482 1 64 106 469;
12, 427 1 62 111 490;
13, 473 2 71 74 146;
14, 458 2 71 67 546;
15, 494 2 78 88 502;
16, 453 2 76 101 462;
17, 448 2 74 90 473;
18, 428 2 73 78 297;
19, 467 1 62 82 341;
20, 496 1 62 86 431;
21, 484 1 69 95 429;
22, 441 1 68 81 511;
23, 456 1 66 84 496;
24, 471 1 64 106 459;
25, 492 2 69 82 470;
26, 468 2 71 79 471;
27, 448 2 73 72 422;
28, 497 1 74 82 475;
29, 438 1 73 81 501;
30, 465 1 71 79 490;
31, 464 1 69 82 -999;
