1, 532 2 69 79 139;
2, 491 2 69 77 517;
3, 527 2 76 106 464;
4, 466 2 74 77 451;
5, 447 2 73 75 441;
6, 459 2 71 79 106;
7, 476 1 61 84 317;
8, 460 1 61 81 460;
9, 475 1 68 93 457;
10, 457 1 66 93 512;
11, 480 1 64 106 477;
12, 436 1 62 106 500;
13, 469 2 71 77 189;
14, 479 2 71 74 522;
15, 482 2 78 88 490;
16, 451 2 76 95 474;
17, 466 2 74 74 490;
18, 453 2 73 84 330;
19, 487 1 62 90 346;
20, 500 1 62 86 435;
21, 450 1 69 106 427;
22, 480 1 68 88 434;
23, 447 1 66 81 483;
24, 478 1 64 111 527;
25, 477 2 69 77 476;
26, 495 2 71 77 444;
27, 439 2 73 78 436;
28, 483 1 74 86 490;
29, 472 1 73 84 465;
30, 489 2 71 74 445;
31, 458 2 69 90 -999;
