1, 563 2 69 79 561;
2, 547 2 76 106 523;
3, 519 2 71 71 520;
4, 502 2 73 75 501;
5, 507 2 74 95 501;
6, 519 2 71 71 454;
7, 550 1 61 98 565;
8, 535 1 62 106 553;
9, 507 1 64 106 562;
10, 524 1 66 98 550;
11, 531 1 68 93 519;
12, 511 1 62 95 502;
13, 563 2 71 69 492;
14, 498 2 78 81 513;
15, 502 2 73 84 507;
16, 509 2 74 82 516;
17, 508 2 76 95 487;
18, 481 2 73 75 435;
19, 490 1 62 82 504;
20, 497 1 64 101 560;
21, 519 1 66 81 504;
22, 500 1 68 84 510;
23, 521 1 69 86 498;
24, 511 1 64 79 469;
25, 532 2 69 82 511;
26, 502 2 71 79 499;
27, 490 2 73 78 499;
28, 510 1 74 71 541;
29, 509 1 73 81 534;
30, 527 2 71 79 536;
31, 523 1 69 86 -999;
