1, 492 1 69 71 492;
2, 473 1 71 59 533;
3, 466 1 73 72 493;
4, 449 1 74 82 503;
5, 436 1 73 75 459;
6, 467 1 76 74 484;
7, 554 2 66 78 452;
8, 436 2 68 44 501;
9, 447 2 61 58 564;
10, 466 2 62 95 507;
11, 478 2 64 79 449;
12, 483 2 62 71 447;
13, 469 1 71 63 543;
14, 457 1 73 78 562;
15, 462 1 74 71 513;
16, 462 1 76 82 476;
17, 441 1 74 82 429;
18, 432 1 78 75 433;
19, 499 2 68 93 506;
20, 468 2 69 90 451;
21, 456 2 62 82 587;
22, 461 2 64 106 520;
23, 450 2 66 81 508;
24, 471 2 64 82 464;
25, 454 1 69 69 456;
26, 442 1 71 77 455;
27, 455 1 73 78 532;
28, 489 2 74 101 499;
29, 444 2 73 78 550;
30, 462 2 71 65 476;
31, 489 1 69 56 -999;
