1, 514 2 69 31 560;
2, 491 2 73 81 480;
3, 467 2 76 118 539;
4, 498 2 74 101 531;
5, 485 2 73 75 551;
6, 510 2 71 69 488;
7, 488 1 61 49 563;
8, 476 1 64 79 487;
9, 462 1 68 84 568;
10, 486 1 66 84 522;
11, 482 1 64 90 528;
12, 480 1 62 86 504;
13, 546 2 71 69 533;
14, 488 2 74 106 477;
15, 474 2 78 98 527;
16, 467 2 76 118 524;
17, 481 2 74 95 486;
18, 465 2 73 68 465;
19, 479 1 62 69 532;
20, 471 1 66 72 483;
21, 488 1 69 95 539;
22, 443 1 68 75 532;
23, 443 1 66 81 564;
24, 496 1 64 77 483;
25, 496 2 69 46 520;
26, 459 2 71 74 505;
27, 468 2 73 88 512;
28, 479 2 74 106 511;
29, 463 2 73 81 517;
30, 435 2 71 74 464;
31, 474 2 69 52 -999;
