TD_NG,trial-08_34.coll.txt	Feb,29,2016,16:19:56
TD_NG,trial-08_35.coll.txt	Feb,29,2016,16:20:14
TD_NG,trial-08_36.coll.txt	Feb,29,2016,16:20:32
TD_NG,trial-08_37.coll.txt	Feb,29,2016,16:20:50
TD_NG,trial-08_38.coll.txt	Feb,29,2016,16:21:08
TD_NG,trial-08_39.coll.txt	Feb,29,2016,16:21:25
TD_NG,trial-08_40.coll.txt	Feb,29,2016,16:21:43
TD_NG,trial-08_41.coll.txt	Feb,29,2016,16:22:01
TD_NG,trial-08_42.coll.txt	Feb,29,2016,16:22:18
TD_NG,trial-08_43.coll.txt	Feb,29,2016,16:22:36
TD_NG,trial-08_44.coll.txt	Feb,29,2016,16:22:54
TD_NG,trial-08_45.coll.txt	Feb,29,2016,16:23:11
TD_NG,trial-08_46.coll.txt	Feb,29,2016,16:23:28
TD_NG,trial-08_47.coll.txt	Feb,29,2016,16:23:46
TD_NG,trial-08_48.coll.txt	Feb,29,2016,16:24:04
TD_NG,trial-08_49.coll.txt	Feb,29,2016,16:24:22
TD_NG,trial-08_50.coll.txt	Feb,29,2016,16:24:40
TD_NG,trial-08_51.coll.txt	Feb,29,2016,16:24:57
TD_NG,trial-08_52.coll.txt	Feb,29,2016,16:25:15
TD_NG,trial-08_53.coll.txt	Feb,29,2016,16:25:33
TD_NG,trial-09_04.coll.txt	Feb,29,2016,16:33:39
TD_NG,trial-09_09.coll.txt	Feb,29,2016,16:35:13
TD_NG,trial-09_10.coll.txt	Feb,29,2016,16:35:32
TD_NG,trial-09_11.coll.txt	Feb,29,2016,16:35:51
TD_NG,trial-09_12.coll.txt	Feb,29,2016,16:36:10
TD_NG,trial-09_13.coll.txt	Feb,29,2016,16:36:29
TD_NG,trial-09_14.coll.txt	Feb,29,2016,16:36:48
TD_NG,trial-09_15.coll.txt	Feb,29,2016,16:37:07
TD_NG,trial-09_16.coll.txt	Feb,29,2016,16:37:26
TD_NG,trial-09_17.coll.txt	Feb,29,2016,16:37:45
TD_NG,trial-09_18.coll.txt	Feb,29,2016,16:38:04
TD_NG,trial-09_20.coll.txt	Feb,29,2016,16:38:48
TD_NG,trial-09_21.coll.txt	Feb,29,2016,16:39:07
TD_NG,trial-09_22.coll.txt	Feb,29,2016,16:39:26
TD_NG,trial-09_23.coll.txt	Feb,29,2016,16:39:45
TD_NG,trial-09_24.coll.txt	Feb,29,2016,16:40:04
TD_NG,trial-09_25.coll.txt	Feb,29,2016,16:40:23
TD_NG,trial-09_26.coll.txt	Feb,29,2016,16:40:42
TD_NG,trial-09_27.coll.txt	Feb,29,2016,16:41:01
TD_NG,trial-09_28.coll.txt	Feb,29,2016,16:41:19
TD_NG,trial-09_29.coll.txt	Feb,29,2016,16:41:38
TD_NG,trial-09_30.coll.txt	Feb,29,2016,16:41:57
TD_NG,trial-09_31.coll.txt	Feb,29,2016,16:42:16
TD_NG,trial-09_32.coll.txt	Feb,29,2016,16:42:35
TD_NG,trial-09_33.coll.txt	Feb,29,2016,16:42:54
TD_NG,trial-09_34.coll.txt	Feb,29,2016,16:43:13
TD_NG,trial-09_35.coll.txt	Feb,29,2016,16:43:31
TD_NG,trial-09_36.coll.txt	Feb,29,2016,16:43:50
TD_NG,trial-09_37.coll.txt	Feb,29,2016,16:44:09
TD_NG,trial-09_38.coll.txt	Feb,29,2016,16:44:27
TD_NG,trial-09_39.coll.txt	Feb,29,2016,16:44:46
TD_NG,trial-09_40.coll.txt	Feb,29,2016,16:45:04
TD_NG,trial-09_41.coll.txt	Feb,29,2016,16:45:23
TD_NG,trial-09_42.coll.txt	Feb,29,2016,16:45:41
TD_NG,trial-09_43.coll.txt	Feb,29,2016,16:45:59
TD_NG,trial-09_44.coll.txt	Feb,29,2016,16:46:18
TD_NG,trial-09_45.coll.txt	Feb,29,2016,16:46:37
TD_NG,trial-09_46.coll.txt	Feb,29,2016,16:46:56
TD_NG,trial-09_47.coll.txt	Feb,29,2016,16:47:14
TD_NG,trial-09_48.coll.txt	Feb,29,2016,16:47:33
TD_NG,trial-09_49.coll.txt	Feb,29,2016,16:47:52
TD_NG,trial-10_-2.coll.txt	Feb,29,2016,16:49:48
TD_NG,trial-10_-1.coll.txt	Feb,29,2016,16:50:07
TD_NG,trial-10_01.coll.txt	Feb,29,2016,16:50:25
TD_NG,trial-10_02.coll.txt	Feb,29,2016,16:50:43
TD_NG,trial-10_03.coll.txt	Feb,29,2016,16:51:02
TD_NG,trial-10_04.coll.txt	Feb,29,2016,16:51:21
TD_NG,trial-10_05.coll.txt	Feb,29,2016,16:51:40
TD_NG,trial-10_06.coll.txt	Feb,29,2016,16:51:58
TD_NG,trial-10_07.coll.txt	Feb,29,2016,16:52:17
TD_NG,trial-10_08.coll.txt	Feb,29,2016,16:52:36
TD_NG,trial-10_09.coll.txt	Feb,29,2016,16:52:55
TD_NG,trial-10_10.coll.txt	Feb,29,2016,16:53:14
TD_NG,trial-10_11.coll.txt	Feb,29,2016,16:53:33
TD_NG,trial-10_12.coll.txt	Feb,29,2016,16:53:52
TD_NG,trial-10_13.coll.txt	Feb,29,2016,16:54:10
TD_NG,trial-10_14.coll.txt	Feb,29,2016,16:54:28
TD_NG,trial-10_15.coll.txt	Feb,29,2016,16:54:46
TD_NG,trial-10_16.coll.txt	Feb,29,2016,16:55:05
TD_NG,trial-10_17.coll.txt	Feb,29,2016,16:55:24
TD_NG,trial-10_18.coll.txt	Feb,29,2016,16:55:43
TD_NG,trial-10_19.coll.txt	Feb,29,2016,16:56:01
TD_NG,trial-10_20.coll.txt	Feb,29,2016,16:56:20
TD_NG,trial-10_21.coll.txt	Feb,29,2016,16:56:39
TD_NG,trial-10_23.coll.txt	Feb,29,2016,16:57:06
TD_NG,trial-10_24.coll.txt	Feb,29,2016,16:57:25
TD_NG,trial-10_25.coll.txt	Feb,29,2016,16:57:44
TD_NG,trial-10_26.coll.txt	Feb,29,2016,16:58:03
TD_NG,trial-10_29.coll.txt	Feb,29,2016,16:59:34
TD_NG,trial-10_30.coll.txt	Feb,29,2016,16:59:52
TD_NG,trial-10_31.coll.txt	Feb,29,2016,17:00:11
TD_NG,trial-10_32.coll.txt	Feb,29,2016,17:00:30
TD_NG,trial-10_33.coll.txt	Feb,29,2016,17:00:49
TD_NG,trial-10_34.coll.txt	Feb,29,2016,17:01:08
TD_NG,trial-10_35.coll.txt	Feb,29,2016,17:01:26
TD_NG,trial-10_36.coll.txt	Feb,29,2016,17:01:45
TD_NG,trial-10_37.coll.txt	Feb,29,2016,17:02:03
TD_NG,trial-10_38.coll.txt	Feb,29,2016,17:02:22
TD_NG,trial-10_39.coll.txt	Feb,29,2016,17:02:40
TD_NG,trial-10_40.coll.txt	Feb,29,2016,17:03:00
TD_NG,trial-10_41.coll.txt	Feb,29,2016,17:03:18
TD_NG,trial-10_42.coll.txt	Feb,29,2016,17:03:37
TD_NG,trial-10_43.coll.txt	Feb,29,2016,17:03:56
TD_NG,trial-10_44.coll.txt	Feb,29,2016,17:04:15
TD_NG,trial-10_45.coll.txt	Feb,29,2016,17:04:33
TD_NG,trial-10_46.coll.txt	Feb,29,2016,17:04:52
TD_NG,trial-10_47.coll.txt	Feb,29,2016,17:05:10
TD_NG,trial-10_48.coll.txt	Feb,29,2016,17:05:29
TD_NG,trial-10_49.coll.txt	Feb,29,2016,17:05:48
TD_NG,trial-10_50.coll.txt	Feb,29,2016,17:06:06
TD_NG,trial-10_51.coll.txt	Feb,29,2016,17:06:25
TD_NG,trial-10_52.coll.txt	Feb,29,2016,17:06:44
TD_NG,trial-10_53.coll.txt	Feb,29,2016,17:07:02
TD_NG,trial-11_-2.coll.txt	Feb,29,2016,17:09:10
TD_NG,trial-11_-1.coll.txt	Feb,29,2016,17:09:30
TD_NG,trial-11_01.coll.txt	Feb,29,2016,17:09:48
TD_NG,trial-11_02.coll.txt	Feb,29,2016,17:10:07
TD_NG,trial-11_03.coll.txt	Feb,29,2016,17:10:26
TD_NG,trial-11_04.coll.txt	Feb,29,2016,17:10:44
TD_NG,trial-11_05.coll.txt	Feb,29,2016,17:11:04
TD_NG,trial-11_06.coll.txt	Feb,29,2016,17:11:22
TD_NG,trial-11_07.coll.txt	Feb,29,2016,17:11:41
TD_NG,trial-11_08.coll.txt	Feb,29,2016,17:12:01
TD_NG,trial-11_09.coll.txt	Feb,29,2016,17:12:19
TD_NG,trial-11_10.coll.txt	Feb,29,2016,17:12:38
TD_NG,trial-11_11.coll.txt	Feb,29,2016,17:12:57
TD_NG,trial-11_12.coll.txt	Feb,29,2016,17:13:16
TD_NG,trial-11_13.coll.txt	Feb,29,2016,17:13:34
TD_NG,trial-11_14.coll.txt	Feb,29,2016,17:13:53
TD_NG,trial-11_15.coll.txt	Feb,29,2016,17:14:11
TD_NG,trial-11_16.coll.txt	Feb,29,2016,17:14:30
TD_NG,trial-11_17.coll.txt	Feb,29,2016,17:14:49
TD_NG,trial-11_18.coll.txt	Feb,29,2016,17:15:08
TD_NG,trial-11_19.coll.txt	Feb,29,2016,17:15:27
TD_NG,trial-11_20.coll.txt	Feb,29,2016,17:15:46
TD_NG,trial-11_21.coll.txt	Feb,29,2016,17:16:04
TD_NG,trial-11_22.coll.txt	Feb,29,2016,17:16:23
TD_NG,trial-11_23.coll.txt	Feb,29,2016,17:16:42
TD_NG,trial-11_24.coll.txt	Feb,29,2016,17:17:01
TD_NG,trial-11_25.coll.txt	Feb,29,2016,17:17:20
TD_NG,trial-11_26.coll.txt	Feb,29,2016,17:17:39
TD_NG,trial-11_27.coll.txt	Feb,29,2016,17:17:58
TD_NG,trial-11_28.coll.txt	Feb,29,2016,17:18:16
TD_NG,trial-11_29.coll.txt	Feb,29,2016,17:18:35
TD_NG,trial-11_30.coll.txt	Feb,29,2016,17:18:55
TD_NG,trial-11_31.coll.txt	Feb,29,2016,17:19:13
TD_NG,trial-11_32.coll.txt	Feb,29,2016,17:19:37
TD_NG,trial-11_33.coll.txt	Feb,29,2016,17:19:55
TD_NG,trial-11_34.coll.txt	Feb,29,2016,17:20:14
TD_NG,trial-11_35.coll.txt	Feb,29,2016,17:20:32
TD_NG,trial-11_36.coll.txt	Feb,29,2016,17:20:51
TD_NG,trial-11_37.coll.txt	Feb,29,2016,17:21:09
TD_NG,trial-11_38.coll.txt	Feb,29,2016,17:21:28
TD_NG,trial-11_39.coll.txt	Feb,29,2016,17:21:47
TD_NG,trial-11_41.coll.txt	Feb,29,2016,17:22:15
TD_NG,trial-11_42.coll.txt	Feb,29,2016,17:22:34
TD_NG,trial-11_43.coll.txt	Feb,29,2016,17:22:52
TD_NG,trial-11_44.coll.txt	Feb,29,2016,17:23:11
TD_NG,trial-11_45.coll.txt	Feb,29,2016,17:23:30
TD_NG,trial-11_46.coll.txt	Feb,29,2016,17:23:48
TD_NG,trial-11_47.coll.txt	Feb,29,2016,17:24:07
TD_NG,trial-11_48.coll.txt	Feb,29,2016,17:24:26
TD_NG,trial-11_49.coll.txt	Feb,29,2016,17:24:44
TD_NG,trial-11_50.coll.txt	Feb,29,2016,17:25:03
TD_NG,trial-11_51.coll.txt	Feb,29,2016,17:25:22
TD_NG,trial-11_52.coll.txt	Feb,29,2016,17:25:41
TD_NG,trial-12_-2.coll.txt	Feb,29,2016,17:27:03
TD_NG,trial-12_-1.coll.txt	Feb,29,2016,17:27:21
TD_NG,trial-12_01.coll.txt	Feb,29,2016,17:27:40
TD_NG,trial-12_02.coll.txt	Feb,29,2016,17:27:58
TD_NG,trial-12_03.coll.txt	Feb,29,2016,17:28:17
TD_NG,trial-12_04.coll.txt	Feb,29,2016,17:28:36
TD_NG,trial-12_05.coll.txt	Feb,29,2016,17:28:54
TD_NG,trial-12_06.coll.txt	Feb,29,2016,17:29:12
TD_NG,trial-12_07.coll.txt	Feb,29,2016,17:29:31
TD_NG,trial-12_08.coll.txt	Feb,29,2016,17:29:50
TD_NG,trial-12_09.coll.txt	Feb,29,2016,17:30:09
TD_NG,trial-12_10.coll.txt	Feb,29,2016,17:30:28
TD_NG,trial-12_11.coll.txt	Feb,29,2016,17:30:47
TD_NG,trial-12_12.coll.txt	Feb,29,2016,17:31:05
TD_NG,trial-12_13.coll.txt	Feb,29,2016,17:31:24
TD_NG,trial-12_14.coll.txt	Feb,29,2016,17:31:42
TD_NG,trial-12_15.coll.txt	Feb,29,2016,17:32:01
TD_NG,trial-12_16.coll.txt	Feb,29,2016,17:32:20
TD_NG,trial-12_17.coll.txt	Feb,29,2016,17:32:38
TD_NG,trial-12_18.coll.txt	Feb,29,2016,17:32:56
TD_NG,trial-12_19.coll.txt	Feb,29,2016,17:33:15
TD_NG,trial-12_20.coll.txt	Feb,29,2016,17:33:33
TD_NG,trial-12_21.coll.txt	Feb,29,2016,17:33:52
TD_NG,trial-12_22.coll.txt	Feb,29,2016,17:34:11
TD_NG,trial-12_23.coll.txt	Feb,29,2016,17:34:30
TD_NG,trial-12_24.coll.txt	Feb,29,2016,17:34:49
TD_NG,trial-12_25.coll.txt	Feb,29,2016,17:35:07
TD_NG,trial-12_26.coll.txt	Feb,29,2016,17:35:26
TD_NG,trial-12_27.coll.txt	Feb,29,2016,17:35:44
TD_NG,trial-12_28.coll.txt	Feb,29,2016,17:36:03
TD_NG,trial-12_29.coll.txt	Feb,29,2016,17:36:22
TD_NG,trial-12_30.coll.txt	Feb,29,2016,17:36:41
TD_NG,trial-12_31.coll.txt	Feb,29,2016,17:37:00
TD_NG,trial-12_32.coll.txt	Feb,29,2016,17:37:19
TD_NG,trial-12_33.coll.txt	Feb,29,2016,17:37:37
TD_NG,trial-12_34.coll.txt	Feb,29,2016,17:37:56
TD_NG,trial-12_35.coll.txt	Feb,29,2016,17:38:15
TD_NG,trial-12_36.coll.txt	Feb,29,2016,17:38:34
TD_NG,trial-12_37.coll.txt	Feb,29,2016,17:38:52
TD_NG,trial-12_38.coll.txt	Feb,29,2016,17:39:11
TD_NG,trial-12_39.coll.txt	Feb,29,2016,17:39:29
TD_NG,trial-12_40.coll.txt	Feb,29,2016,17:39:48
TD_NG,trial-12_41.coll.txt	Feb,29,2016,17:40:07
TD_NG,trial-12_42.coll.txt	Feb,29,2016,17:40:25
TD_NG,trial-12_43.coll.txt	Feb,29,2016,17:40:44
TD_NG,trial-12_44.coll.txt	Feb,29,2016,17:41:03
TD_NG,trial-12_45.coll.txt	Feb,29,2016,17:41:21
TD_NG,trial-12_46.coll.txt	Feb,29,2016,17:41:39
TD_NG,trial-12_47.coll.txt	Feb,29,2016,17:41:58
TD_NG,trial-12_48.coll.txt	Feb,29,2016,17:42:17
TD_NG,trial-12_49.coll.txt	Feb,29,2016,17:42:36
TD_NG,trial-12_50.coll.txt	Feb,29,2016,17:42:55
TD_NG,trial-12_51.coll.txt	Feb,29,2016,17:43:13
MH_CN,trial-01_-2.coll.txt	Mar,2,2016,12:22:04
MH_CN,trial-01_-1.coll.txt	Mar,2,2016,12:22:23
MH_CN,trial-01_01.coll.txt	Mar,2,2016,12:22:42
MH_CN,trial-01_02.coll.txt	Mar,2,2016,12:23:01
MH_CN,trial-01_03.coll.txt	Mar,2,2016,12:23:19
MH_CN,trial-01_04.coll.txt	Mar,2,2016,12:23:38
MH_CN,trial-01_05.coll.txt	Mar,2,2016,12:23:57
MH_CN,trial-01_06.coll.txt	Mar,2,2016,12:24:16
MH_CN,trial-01_07.coll.txt	Mar,2,2016,12:24:35
MH_CN,trial-01_08.coll.txt	Mar,2,2016,12:24:54
MH_CN,trial-01_09.coll.txt	Mar,2,2016,12:25:13
MH_CN,trial-01_10.coll.txt	Mar,2,2016,12:25:31
MH_CN,trial-01_11.coll.txt	Mar,2,2016,12:25:50
MH_CN,trial-01_12.coll.txt	Mar,2,2016,12:26:09
MH_CN,trial-01_13.coll.txt	Mar,2,2016,12:26:27
MH_CN,trial-01_14.coll.txt	Mar,2,2016,12:26:46
MH_CN,trial-01_15.coll.txt	Mar,2,2016,12:27:05
MH_CN,trial-01_16.coll.txt	Mar,2,2016,12:27:23
MH_CN,trial-01_17.coll.txt	Mar,2,2016,12:27:42
MH_CN,trial-01_18.coll.txt	Mar,2,2016,12:28:01
MH_CN,trial-01_19.coll.txt	Mar,2,2016,12:28:20
MH_CN,trial-01_20.coll.txt	Mar,2,2016,12:28:39
MH_CN,trial-01_21.coll.txt	Mar,2,2016,12:28:58
MH_CN,trial-01_22.coll.txt	Mar,2,2016,12:29:17
MH_CN,trial-01_23.coll.txt	Mar,2,2016,12:29:36
MH_CN,trial-01_24.coll.txt	Mar,2,2016,12:29:55
MH_CN,trial-01_25.coll.txt	Mar,2,2016,12:30:14
MH_CN,trial-01_26.coll.txt	Mar,2,2016,12:30:32
MH_CN,trial-01_27.coll.txt	Mar,2,2016,12:30:51
MH_CN,trial-01_28.coll.txt	Mar,2,2016,12:31:09
MH_CN,trial-01_29.coll.txt	Mar,2,2016,12:31:28
MH_CN,trial-01_30.coll.txt	Mar,2,2016,12:31:47
MH_CN,trial-01_31.coll.txt	Mar,2,2016,12:32:05
MH_CN,trial-01_32.coll.txt	Mar,2,2016,12:32:24
MH_CN,trial-01_33.coll.txt	Mar,2,2016,12:32:43
MH_CN,trial-01_34.coll.txt	Mar,2,2016,12:33:02
MH_CN,trial-01_35.coll.txt	Mar,2,2016,12:33:20
MH_CN,trial-01_36.coll.txt	Mar,2,2016,12:33:39
MH_CN,trial-01_37.coll.txt	Mar,2,2016,12:33:58
MH_CN,trial-01_38.coll.txt	Mar,2,2016,12:34:17
MH_CN,trial-01_39.coll.txt	Mar,2,2016,12:34:35
MH_CN,trial-01_40.coll.txt	Mar,2,2016,12:34:54
MH_CN,trial-01_41.coll.txt	Mar,2,2016,12:35:13
MH_CN,trial-01_42.coll.txt	Mar,2,2016,12:35:31
MH_CN,trial-01_43.coll.txt	Mar,2,2016,12:35:50
MH_CN,trial-01_44.coll.txt	Mar,2,2016,12:36:09
MH_CN,trial-01_45.coll.txt	Mar,2,2016,12:36:27
MH_CN,trial-01_46.coll.txt	Mar,2,2016,12:36:46
MH_CN,trial-01_47.coll.txt	Mar,2,2016,12:37:05
MH_CN,trial-01_48.coll.txt	Mar,2,2016,12:37:23
MH_CN,trial-01_49.coll.txt	Mar,2,2016,12:37:42
MH_CN,trial-02_-2.coll.txt	Mar,2,2016,12:41:23
MH_CN,trial-02_-1.coll.txt	Mar,2,2016,12:41:42
MH_CN,trial-02_01.coll.txt	Mar,2,2016,12:42:01
MH_CN,trial-02_02.coll.txt	Mar,2,2016,12:42:21
MH_CN,trial-02_03.coll.txt	Mar,2,2016,12:42:39
MH_CN,trial-02_04.coll.txt	Mar,2,2016,12:42:59
MH_CN,trial-02_05.coll.txt	Mar,2,2016,12:43:18
MH_CN,trial-02_06.coll.txt	Mar,2,2016,12:43:37
MH_CN,trial-02_07.coll.txt	Mar,2,2016,12:43:56
MH_CN,trial-02_08.coll.txt	Mar,2,2016,12:44:14
MH_CN,trial-02_09.coll.txt	Mar,2,2016,12:44:33
MH_CN,trial-02_10.coll.txt	Mar,2,2016,12:44:51
MH_CN,trial-02_11.coll.txt	Mar,2,2016,12:45:10
MH_CN,trial-02_12.coll.txt	Mar,2,2016,12:45:29
MH_CN,trial-02_13.coll.txt	Mar,2,2016,12:45:48
MH_CN,trial-02_14.coll.txt	Mar,2,2016,12:46:07
MH_CN,trial-02_15.coll.txt	Mar,2,2016,12:46:25
MH_CN,trial-02_16.coll.txt	Mar,2,2016,12:46:44
MH_CN,trial-02_17.coll.txt	Mar,2,2016,12:47:02
MH_CN,trial-02_18.coll.txt	Mar,2,2016,12:47:21
MH_CN,trial-02_19.coll.txt	Mar,2,2016,12:47:40
MH_CN,trial-02_20.coll.txt	Mar,2,2016,12:47:59
MH_CN,trial-02_21.coll.txt	Mar,2,2016,12:48:17
MH_CN,trial-02_22.coll.txt	Mar,2,2016,12:48:36
MH_CN,trial-02_23.coll.txt	Mar,2,2016,12:48:54
MH_CN,trial-02_24.coll.txt	Mar,2,2016,12:49:13
MH_CN,trial-02_25.coll.txt	Mar,2,2016,12:49:32
MH_CN,trial-02_26.coll.txt	Mar,2,2016,12:49:51
MH_CN,trial-02_27.coll.txt	Mar,2,2016,12:50:10
MH_CN,trial-02_28.coll.txt	Mar,2,2016,12:50:29
MH_CN,trial-02_29.coll.txt	Mar,2,2016,12:50:48
MH_CN,trial-02_30.coll.txt	Mar,2,2016,12:51:06
MH_CN,trial-02_31.coll.txt	Mar,2,2016,12:51:25
MH_CN,trial-02_32.coll.txt	Mar,2,2016,12:51:44
MH_CN,trial-02_33.coll.txt	Mar,2,2016,12:52:03
MH_CN,trial-02_34.coll.txt	Mar,2,2016,12:52:23
MH_CN,trial-02_35.coll.txt	Mar,2,2016,12:52:42
MH_CN,trial-02_36.coll.txt	Mar,2,2016,12:53:01
MH_CN,trial-02_37.coll.txt	Mar,2,2016,12:53:20
MH_CN,trial-02_38.coll.txt	Mar,2,2016,12:53:38
MH_CN,trial-02_39.coll.txt	Mar,2,2016,12:53:57
MH_CN,trial-02_40.coll.txt	Mar,2,2016,12:54:16
MH_CN,trial-02_41.coll.txt	Mar,2,2016,12:54:34
MH_CN,trial-02_42.coll.txt	Mar,2,2016,12:54:53
MH_CN,trial-02_43.coll.txt	Mar,2,2016,12:55:12
MH_CN,trial-02_44.coll.txt	Mar,2,2016,12:55:31
MH_CN,trial-02_45.coll.txt	Mar,2,2016,12:55:50
MH_CN,trial-02_46.coll.txt	Mar,2,2016,12:56:08
MH_CN,trial-02_47.coll.txt	Mar,2,2016,12:56:27
MH_CN,trial-02_48.coll.txt	Mar,2,2016,12:56:46
MH_CN,trial-02_49.coll.txt	Mar,2,2016,12:57:05
MH_CN,trial-03_-2.coll.txt	Mar,2,2016,13:00:06
MH_CN,trial-03_-1.coll.txt	Mar,2,2016,13:00:25
MH_CN,trial-03_01.coll.txt	Mar,2,2016,13:00:44
MH_CN,trial-03_02.coll.txt	Mar,2,2016,13:01:02
MH_CN,trial-03_03.coll.txt	Mar,2,2016,13:01:21
MH_CN,trial-03_04.coll.txt	Mar,2,2016,13:01:40
MH_CN,trial-03_05.coll.txt	Mar,2,2016,13:01:59
MH_CN,trial-03_06.coll.txt	Mar,2,2016,13:02:18
MH_CN,trial-03_07.coll.txt	Mar,2,2016,13:02:37
MH_CN,trial-03_08.coll.txt	Mar,2,2016,13:02:56
MH_CN,trial-03_09.coll.txt	Mar,2,2016,13:03:15
MH_CN,trial-03_10.coll.txt	Mar,2,2016,13:03:33
MH_CN,trial-03_11.coll.txt	Mar,2,2016,13:03:52
MH_CN,trial-03_12.coll.txt	Mar,2,2016,13:04:11
MH_CN,trial-03_13.coll.txt	Mar,2,2016,13:04:30
MH_CN,trial-03_14.coll.txt	Mar,2,2016,13:04:49
MH_CN,trial-03_15.coll.txt	Mar,2,2016,13:05:08
MH_CN,trial-03_16.coll.txt	Mar,2,2016,13:05:27
MH_CN,trial-03_17.coll.txt	Mar,2,2016,13:05:45
MH_CN,trial-03_18.coll.txt	Mar,2,2016,13:06:04
MH_CN,trial-03_19.coll.txt	Mar,2,2016,13:06:22
MH_CN,trial-03_20.coll.txt	Mar,2,2016,13:06:41
MH_CN,trial-03_21.coll.txt	Mar,2,2016,13:06:59
MH_CN,trial-03_22.coll.txt	Mar,2,2016,13:07:19
MH_CN,trial-03_23.coll.txt	Mar,2,2016,13:07:37
MH_CN,trial-03_24.coll.txt	Mar,2,2016,13:07:56
MH_CN,trial-03_25.coll.txt	Mar,2,2016,13:08:15
MH_CN,trial-03_26.coll.txt	Mar,2,2016,13:08:33
MH_CN,trial-03_27.coll.txt	Mar,2,2016,13:08:52
MH_CN,trial-03_28.coll.txt	Mar,2,2016,13:09:11
MH_CN,trial-03_29.coll.txt	Mar,2,2016,13:09:29
MH_CN,trial-03_30.coll.txt	Mar,2,2016,13:09:48
MH_CN,trial-03_31.coll.txt	Mar,2,2016,13:10:07
MH_CN,trial-03_32.coll.txt	Mar,2,2016,13:10:26
MH_CN,trial-03_33.coll.txt	Mar,2,2016,13:10:45
MH_CN,trial-03_34.coll.txt	Mar,2,2016,13:11:04
MH_CN,trial-03_35.coll.txt	Mar,2,2016,13:11:23
MH_CN,trial-03_36.coll.txt	Mar,2,2016,13:11:42
MH_CN,trial-03_37.coll.txt	Mar,2,2016,13:12:01
MH_CN,trial-03_38.coll.txt	Mar,2,2016,13:12:20
MH_CN,trial-03_39.coll.txt	Mar,2,2016,13:12:39
MH_CN,trial-03_40.coll.txt	Mar,2,2016,13:12:57
MH_CN,trial-03_41.coll.txt	Mar,2,2016,13:13:16
MH_CN,trial-03_42.coll.txt	Mar,2,2016,13:13:34
MH_CN,trial-03_43.coll.txt	Mar,2,2016,13:13:54
MH_CN,trial-03_44.coll.txt	Mar,2,2016,13:14:12
MH_CN,trial-03_45.coll.txt	Mar,2,2016,13:14:30
MH_CN,trial-03_46.coll.txt	Mar,2,2016,13:14:49
MH_CN,trial-03_47.coll.txt	Mar,2,2016,13:15:08
MH_CN,trial-03_48.coll.txt	Mar,2,2016,13:15:27
MH_CN,trial-03_49.coll.txt	Mar,2,2016,13:15:46
MH_CN,trial-04_-2.coll.txt	Mar,2,2016,13:18:04
MH_CN,trial-04_-1.coll.txt	Mar,2,2016,13:18:44
MH_CN,trial-04_01.coll.txt	Mar,2,2016,13:19:03
MH_CN,trial-04_02.coll.txt	Mar,2,2016,13:19:22
MH_CN,trial-04_03.coll.txt	Mar,2,2016,13:19:41
MH_CN,trial-04_04.coll.txt	Mar,2,2016,13:19:59
MH_CN,trial-04_05.coll.txt	Mar,2,2016,13:20:19
MH_CN,trial-04_06.coll.txt	Mar,2,2016,13:20:38
MH_CN,trial-04_07.coll.txt	Mar,2,2016,13:20:57
MH_CN,trial-04_08.coll.txt	Mar,2,2016,13:21:15
MH_CN,trial-04_09.coll.txt	Mar,2,2016,13:21:34
MH_CN,trial-04_10.coll.txt	Mar,2,2016,13:21:53
MH_CN,trial-04_11.coll.txt	Mar,2,2016,13:22:11
MH_CN,trial-04_12.coll.txt	Mar,2,2016,13:22:30
MH_CN,trial-04_13.coll.txt	Mar,2,2016,13:22:49
MH_CN,trial-04_14.coll.txt	Mar,2,2016,13:23:07
MH_CN,trial-04_15.coll.txt	Mar,2,2016,13:23:26
MH_CN,trial-04_16.coll.txt	Mar,2,2016,13:23:45
MH_CN,trial-04_17.coll.txt	Mar,2,2016,13:24:04
MH_CN,trial-04_18.coll.txt	Mar,2,2016,13:24:23
MH_CN,trial-04_19.coll.txt	Mar,2,2016,13:24:42
MH_CN,trial-04_20.coll.txt	Mar,2,2016,13:25:00
MH_CN,trial-04_21.coll.txt	Mar,2,2016,13:25:19
MH_CN,trial-04_22.coll.txt	Mar,2,2016,13:25:37
MH_CN,trial-04_23.coll.txt	Mar,2,2016,13:25:56
MH_CN,trial-04_24.coll.txt	Mar,2,2016,13:26:16
MH_CN,trial-04_25.coll.txt	Mar,2,2016,13:26:34
MH_CN,trial-04_26.coll.txt	Mar,2,2016,13:26:53
MH_CN,trial-04_27.coll.txt	Mar,2,2016,13:27:12
MH_CN,trial-04_28.coll.txt	Mar,2,2016,13:27:31
MH_CN,trial-04_29.coll.txt	Mar,2,2016,13:27:50
MH_CN,trial-04_30.coll.txt	Mar,2,2016,13:28:09
MH_CN,trial-04_31.coll.txt	Mar,2,2016,13:28:28
MH_CN,trial-04_32.coll.txt	Mar,2,2016,13:28:46
MH_CN,trial-04_33.coll.txt	Mar,2,2016,13:29:05
MH_CN,trial-04_34.coll.txt	Mar,2,2016,13:29:24
MH_CN,trial-04_35.coll.txt	Mar,2,2016,13:29:43
MH_CN,trial-04_36.coll.txt	Mar,2,2016,13:30:02
MH_CN,trial-04_37.coll.txt	Mar,2,2016,13:30:20
