1, 521 1 69 74 463;
2, 465 1 71 79 542;
3, 522 1 73 78 492;
4, 455 1 74 67 487;
5, 466 1 73 81 476;
6, 492 1 76 77 530;
7, 476 2 66 64 498;
8, 542 2 68 1 360;
9, 474 2 61 51 497;
10, 472 2 62 63 354;
11, 425 2 64 65 430;
12, 440 2 62 67 1085;
13, 454 1 71 71 489;
14, 498 1 73 84 475;
15, 459 1 74 65 457;
16, 504 1 76 67 452;
17, 432 1 74 54 487;
18, 470 1 78 22 567;
19, 427 2 68 78 451;
20, 462 2 69 41 441;
21, 418 2 62 52 502;
22, 461 2 64 63 456;
23, 419 2 66 78 407;
24, 424 2 64 52 357;
25, 452 1 69 74 469;
26, 477 1 71 65 506;
27, 477 1 73 72 436;
28, 460 1 74 67 468;
29, 458 1 73 78 533;
30, 462 2 71 71 464;
31, 450 1 69 71 -999;
