1, 540 1 69 63 521;
2, 500 1 73 81 453;
3, 465 1 76 63 462;
4, 473 1 74 52 532;
5, 488 1 73 72 461;
6, 477 1 71 28 457;
7, 478 2 61 62 523;
8, 490 2 64 71 423;
9, 474 2 68 16 503;
10, 453 2 66 68 477;
11, 506 2 64 79 421;
12, 431 2 62 65 528;
13, 484 1 71 52 469;
14, 464 1 74 61 479;
15, 473 1 78 64 509;
16, 445 1 76 67 471;
17, 485 1 74 52 499;
18, 461 1 73 78 431;
19, 459 2 62 57 485;
20, 426 2 66 64 428;
21, 449 2 69 77 473;
22, 422 2 68 81 503;
23, 438 2 66 78 451;
24, 477 2 64 74 463;
25, 455 1 69 65 478;
26, 494 1 71 52 486;
27, 440 1 73 81 497;
28, 490 1 74 42 506;
29, 449 1 73 55 466;
30, 437 1 71 34 436;
31, 471 1 69 57 -999;
