1, 524 1 69 44 478;
2, 471 1 73 24 509;
3, 467 1 76 86 509;
4, 494 1 74 71 540;
5, 484 1 73 57 574;
6, 541 1 71 35 504;
7, 469 2 61 33 818;
8, 488 2 64 71 421;
9, 442 2 68 12 525;
10, 455 2 66 9 459;
11, 468 2 64 71 451;
12, 454 2 62 61 495;
13, 525 1 71 39 454;
14, 466 1 74 56 500;
15, 479 1 78 78 527;
16, 483 1 76 69 429;
17, 448 1 74 43 628;
18, 470 1 73 53 663;
19, 495 2 62 50 932;
20, 440 2 66 57 425;
21, 456 2 69 61 499;
22, 429 2 68 72 586;
23, 467 2 66 75 466;
24, 507 2 64 74 318;
25, 478 1 69 63 524;
26, 520 1 71 48 519;
27, 510 1 73 68 422;
28, 502 2 74 61 497;
29, 435 1 73 15 580;
30, 666 1 71 1 348;
31, 557 2 69 71 299;
