1, 462 1 69 95 472;
2, 453 1 76 82 426;
3, 441 1 71 77 461;
4, 451 1 73 88 415;
5, 432 1 74 79 398;
6, 439 1 71 82 440;
7, 388 2 61 84 473;
8, 445 2 62 106 510;
9, 453 2 64 101 449;
10, 394 2 66 93 432;
11, 408 2 68 103 400;
12, 425 2 62 82 376;
13, 458 1 71 82 438;
14, 416 1 78 81 465;
15, 430 1 73 81 402;
16, 445 1 74 69 387;
17, 417 1 76 82 429;
18, 429 1 73 75 408;
19, 405 2 62 79 449;
20, 412 2 64 95 472;
21, 417 2 66 93 490;
22, 402 2 68 93 429;
23, 395 2 69 82 408;
24, 400 2 64 77 303;
25, 445 1 69 86 458;
26, 437 1 71 77 487;
27, 466 1 73 88 434;
28, 458 1 74 86 402;
29, 399 1 73 81 444;
30, 380 1 71 71 450;
31, 462 2 69 77 -999;
