1, 481 2 69 86 368;
2, 461 2 69 90 522;
3, 467 2 76 101 480;
4, 471 2 74 86 475;
5, 465 2 73 88 451;
6, 466 2 71 79 394;
7, 492 1 61 84 314;
8, 488 1 61 81 488;
9, 472 1 68 81 481;
10, 490 1 66 88 432;
11, 498 1 64 82 238;
12, 477 1 62 82 477;
13, 507 2 71 61 324;
14, 454 2 71 77 505;
15, 452 2 78 88 442;
16, 450 2 76 95 457;
17, 460 2 74 101 453;
18, 460 2 73 58 481;
19, 510 1 62 86 349;
20, 492 1 62 79 495;
21, 495 1 69 95 496;
22, 461 1 68 84 503;
23, 468 1 66 84 477;
24, 489 1 64 82 377;
25, 470 2 69 77 477;
26, 466 2 71 86 486;
27, 460 2 73 78 472;
28, 487 1 74 77 522;
29, 482 2 73 93 483;
30, 472 2 71 82 504;
31, 511 1 69 95 -999;
