1, 489 2 69 101 508;
2, 453 2 76 101 728;
3, 440 2 71 95 490;
4, 433 2 73 81 465;
5, 438 2 74 106 472;
6, 451 2 71 90 1023;
7, 455 1 61 78 435;
8, 451 1 62 90 462;
9, 423 1 64 90 460;
10, 435 1 66 84 424;
11, 412 1 68 88 432;
12, 432 1 62 74 550;
13, 405 2 71 82 410;
14, 424 2 78 93 502;
15, 423 2 73 81 481;
16, 433 2 74 106 430;
17, 437 2 76 106 413;
18, 401 2 73 93 488;
19, 435 1 62 86 468;
20, 434 1 64 95 448;
21, 423 1 66 88 447;
22, 429 1 68 93 436;
23, 411 1 69 90 433;
24, 436 1 64 95 606;
25, 425 2 69 90 415;
26, 442 2 71 90 421;
27, 402 2 73 93 421;
28, 431 2 74 101 467;
29, 417 2 73 98 432;
30, 420 2 71 101 469;
31, 452 2 69 82 -999;
