1, 511 1 69 101 521;
2, 503 1 76 95 504;
3, 499 1 71 79 522;
4, 498 1 73 93 480;
5, 487 1 74 82 478;
6, 502 1 71 71 543;
7, 497 2 61 75 515;
8, 506 2 62 106 465;
9, 450 2 64 90 504;
10, 450 2 66 88 558;
11, 515 2 68 88 490;
12, 509 2 62 86 637;
13, 505 1 71 90 579;
14, 489 1 78 84 543;
15, 458 1 73 88 494;
16, 501 1 74 90 495;
17, 518 1 76 95 506;
18, 497 1 73 75 558;
19, 511 2 62 77 502;
20, 493 2 64 101 501;
21, 463 2 66 93 520;
22, 452 2 68 93 498;
23, 489 2 69 90 491;
24, 493 2 64 79 415;
25, 508 1 69 90 514;
26, 494 1 71 79 503;
27, 471 1 73 93 543;
28, 515 1 74 90 548;
29, 472 1 73 88 490;
30, 493 2 71 101 523;
31, 527 1 69 82 -999;
