1, 461 1 69 101 419;
2, 406 1 76 86 437;
3, 439 1 71 82 463;
4, 456 1 73 98 403;
5, 420 1 74 74 400;
6, 450 1 71 63 357;
7, 461 2 61 98 440;
8, 443 2 62 111 480;
9, 456 2 64 101 432;
10, 413 2 66 88 457;
11, 426 2 68 98 451;
12, 457 2 62 101 343;
13, 428 1 71 86 452;
14, 442 1 78 81 429;
15, 387 1 73 84 487;
16, 453 1 74 82 397;
17, 447 1 76 82 395;
18, 401 1 73 81 507;
19, 481 2 62 86 467;
20, 438 2 64 101 447;
21, 419 2 66 93 470;
22, 426 2 68 98 447;
23, 420 2 69 82 432;
24, 429 2 64 71 420;
25, 442 1 69 90 466;
26, 447 1 71 77 452;
27, 419 1 73 78 438;
28, 448 1 74 86 579;
29, 419 1 73 84 489;
30, 431 1 71 59 497;
31, 478 2 69 90 -999;
