1, 533 1 69 69 549;
2, 488 1 71 67 522;
3, 481 1 73 78 539;
4, 496 1 74 79 527;
5, 481 1 73 88 523;
6, 510 1 76 82 485;
7, 517 2 66 81 499;
8, 488 2 68 34 517;
9, 473 2 61 57 594;
10, 499 2 62 90 478;
11, 484 2 64 74 467;
12, 480 2 62 86 407;
13, 493 1 71 63 550;
14, 497 1 73 81 542;
15, 504 1 74 79 493;
16, 490 1 76 90 509;
17, 491 1 74 79 507;
18, 492 1 78 84 446;
19, 489 2 68 93 516;
20, 473 2 69 79 523;
21, 474 2 62 63 543;
22, 465 2 64 90 536;
23, 477 2 66 78 512;
24, 474 2 64 71 460;
25, 498 1 69 79 495;
26, 498 1 71 63 542;
27, 478 1 73 75 507;
28, 527 2 74 95 573;
29, 504 1 73 88 504;
30, 432 1 71 71 552;
31, 495 1 69 67 -999;
