1, 505 2 69 71 545;
2, 489 2 73 84 499;
3, 502 2 76 111 502;
4, 495 2 74 111 520;
5, 469 2 73 68 508;
6, 475 2 71 79 431;
7, 459 1 61 68 537;
8, 499 1 64 77 458;
9, 453 1 68 93 549;
10, 478 1 66 93 510;
11, 459 1 64 95 490;
12, 475 1 62 82 465;
13, 466 2 71 74 533;
14, 500 2 74 111 483;
15, 480 2 78 103 487;
16, 460 2 76 111 517;
17, 479 2 74 90 507;
18, 472 2 73 72 475;
19, 516 1 62 74 520;
20, 435 1 66 81 510;
21, 496 1 69 101 532;
22, 455 1 68 88 547;
23, 471 1 66 81 548;
24, 489 1 64 82 523;
25, 522 2 69 67 502;
26, 451 2 71 86 456;
27, 476 2 73 93 512;
28, 496 1 74 79 518;
29, 482 2 73 81 543;
30, 478 1 71 74 473;
31, 471 2 69 67 300;
