1, 505 2 69 65 533;
2, 470 2 73 81 508;
3, 492 2 76 111 535;
4, 497 2 74 106 514;
5, 453 2 73 62 555;
6, 502 2 71 61 443;
7, 489 1 61 53 583;
8, 476 1 64 82 515;
9, 483 1 68 93 550;
10, 468 1 66 81 556;
11, 490 1 64 86 532;
12, 482 1 62 82 523;
13, 486 2 71 69 497;
14, 466 2 74 106 482;
15, 476 2 78 103 451;
16, 454 2 76 111 509;
17, 465 2 74 79 486;
18, 459 2 73 24 604;
19, 505 1 62 79 535;
20, 468 1 66 78 528;
21, 492 1 69 90 535;
22, 471 1 68 93 534;
23, 461 1 66 84 498;
24, 458 1 64 82 536;
25, 533 2 69 57 510;
26, 469 2 71 82 528;
27, 485 2 73 98 515;
28, 477 2 74 111 545;
29, 493 2 73 88 522;
30, 469 2 71 79 506;
31, 487 2 69 54 -999;
