1, 509 1 69 67 542;
2, 497 1 73 70 478;
3, 494 1 76 74 524;
4, 482 1 74 79 554;
5, 492 1 73 81 552;
6, 499 1 71 69 467;
7, 551 2 61 78 565;
8, 540 2 64 95 470;
9, 472 2 68 93 546;
10, 501 2 66 84 629;
11, 536 2 64 77 486;
12, 503 2 62 69 514;
13, 504 1 71 74 510;
14, 520 1 74 77 481;
15, 477 1 78 84 550;
16, 487 1 76 90 534;
17, 499 1 74 86 525;
18, 482 1 73 88 423;
19, 513 2 62 86 553;
20, 485 2 66 53 551;
21, 512 2 69 101 547;
22, 495 2 68 103 599;
23, 480 2 66 84 550;
24, 507 2 64 79 407;
25, 513 1 69 69 540;
26, 518 1 71 63 503;
27, 481 1 73 81 529;
28, 518 2 74 106 557;
29, 498 1 73 72 585;
30, 510 1 71 71 521;
31, 494 1 69 79 -999;
