1, 510 1 69 90 519;
2, 465 1 73 78 510;
3, 505 1 76 86 505;
4, 465 1 74 82 554;
5, 480 1 73 75 516;
6, 487 1 71 71 461;
7, 531 2 61 55 621;
8, 546 2 64 86 478;
9, 491 2 68 78 531;
10, 505 2 66 81 576;
11, 538 2 64 77 475;
12, 509 2 62 82 464;
13, 493 1 71 65 488;
14, 491 1 74 79 489;
15, 476 1 78 84 547;
16, 485 1 76 101 550;
17, 488 1 74 90 548;
18, 495 1 73 84 494;
19, 480 2 62 90 528;
20, 453 2 66 98 517;
21, 496 2 69 106 572;
22, 503 2 68 114 581;
23, 500 2 66 75 566;
24, 508 2 64 77 496;
25, 481 1 69 79 532;
26, 491 1 71 71 514;
27, 490 1 73 84 497;
28, 490 2 74 111 512;
29, 473 2 73 88 583;
30, 517 1 71 79 516;
31, 479 1 69 86 -999;
