1, 498 1 69 90 462;
2, 468 1 76 86 423;
3, 421 1 71 77 444;
4, 416 1 73 88 403;
5, 426 1 74 77 411;
6, 427 1 71 82 470;
7, 416 2 61 84 445;
8, 438 2 62 101 422;
9, 442 2 64 90 400;
10, 382 2 66 98 444;
11, 415 2 68 93 455;
12, 418 2 62 86 339;
13, 432 1 71 77 498;
14, 442 1 78 78 454;
15, 397 1 73 88 430;
16, 428 1 74 86 370;
17, 416 1 76 82 387;
18, 401 1 73 78 479;
19, 427 2 62 90 432;
20, 414 2 64 90 471;
21, 399 2 66 84 491;
22, 404 2 68 103 470;
23, 434 2 69 90 421;
24, 405 2 64 71 450;
25, 439 1 69 101 489;
26, 444 1 71 77 425;
27, 389 1 73 81 450;
28, 437 1 74 82 472;
29, 419 2 73 84 431;
30, 425 1 71 79 436;
31, 431 1 69 95 -999;
