1, 527 2 69 82 611;
2, 522 2 76 106 642;
3, 493 2 71 82 624;
4, 507 2 73 88 535;
5, 507 2 74 101 509;
6, 507 2 71 77 538;
7, 534 1 61 78 478;
8, 508 1 62 90 516;
9, 499 1 64 82 486;
10, 496 1 66 93 475;
11, 477 1 68 88 452;
12, 524 1 62 79 525;
13, 517 2 71 67 608;
14, 487 2 78 84 685;
15, 477 2 73 81 544;
16, 503 2 74 111 512;
17, 518 2 76 111 507;
18, 488 2 73 68 1114;
19, 512 1 62 95 475;
20, 510 1 64 101 474;
21, 490 1 66 84 415;
22, 488 1 68 88 416;
23, 486 1 69 90 362;
24, 510 1 64 86 554;
25, 517 2 69 86 518;
26, 523 2 71 82 533;
27, 473 2 73 84 489;
28, 510 1 74 82 517;
29, 508 1 73 84 518;
30, 528 2 71 82 468;
31, 522 1 69 90 -999;
