1, 507 2 69 82 354;
2, 484 2 69 86 525;
3, 473 2 76 95 445;
4, 469 2 74 95 456;
5, 476 2 73 81 439;
6, 476 2 71 77 389;
7, 452 1 61 72 337;
8, 472 1 61 75 475;
9, 458 1 68 84 477;
10, 448 1 66 84 462;
11, 491 1 64 77 245;
12, 468 1 62 82 489;
13, 481 2 71 86 313;
14, 487 2 71 90 425;
15, 457 2 78 98 463;
16, 465 2 76 118 483;
17, 464 2 74 111 509;
18, 483 2 73 64 404;
19, 490 1 62 86 261;
20, 474 1 62 90 427;
21, 439 1 69 90 452;
22, 450 1 68 88 456;
23, 439 1 66 78 374;
24, 470 1 64 71 514;
25, 489 2 69 82 458;
26, 459 2 71 90 535;
27, 493 2 73 84 512;
28, 490 2 74 101 490;
29, 483 1 73 84 484;
30, 443 1 71 61 507;
31, 484 1 69 82 -999;
